Date,sp500,bonds,cpi
1979-08-27,109.139999,9.12,73.7
1979-08-28,109.019997,9.15,73.7
1979-08-29,109.019997,9.14,73.7
1979-08-30,109.019997,9.21,73.7
1979-08-31,109.32,9.24,73.7
1979-09-04,107.440002,9.32,74.4
1979-09-05,106.400002,9.32,74.4
1979-09-06,106.849998,9.35,74.4
1979-09-07,107.660004,9.34,74.4
1979-09-10,108.169998,9.36,74.4
1979-09-11,107.510002,9.25,74.4
1979-09-12,107.82,9.3,74.4
1979-09-13,107.849998,9.34,74.4
1979-09-14,108.760002,9.29,74.4
1979-09-17,108.839996,9.37,74.4
1979-09-18,108.0,9.36,74.4
1979-09-19,108.279999,9.31,74.4
1979-09-20,110.510002,9.29,74.4
1979-09-21,110.470001,9.26,74.4
1979-09-24,109.610001,9.34,74.4
1979-09-25,109.68,9.32,74.4
1979-09-26,109.959999,9.36,74.4
1979-09-27,110.209999,9.44,74.4
1979-09-28,109.32,9.44,74.4
1979-10-01,108.559998,9.51,75.2
1979-10-02,109.589996,9.47,75.2
1979-10-03,109.589996,9.5,75.2
1979-10-04,110.169998,9.58,75.2
1979-10-05,111.269997,9.6,75.2
1979-10-08,109.879997,9.6,75.2
1979-10-09,106.629997,9.93,75.2
1979-10-10,105.300003,10.09,75.2
1979-10-11,105.050003,10.17,75.2
1979-10-12,104.489998,10.15,75.2
1979-10-15,103.360001,10.31,75.2
1979-10-16,103.190002,10.27,75.2
1979-10-17,103.389999,10.2,75.2
1979-10-18,103.610001,10.41,75.2
1979-10-19,101.599998,10.68,75.2
1979-10-22,100.709999,10.96,75.2
1979-10-23,100.279999,11.02,75.2
1979-10-24,100.440002,10.83,75.2
1979-10-25,100.0,10.98,75.2
1979-10-26,100.57,10.67,75.2
1979-10-29,100.709999,10.78,75.2
1979-10-30,102.669998,10.75,75.2
1979-10-31,101.82,10.72,75.2
1979-11-01,102.57,10.79,76.0
1979-11-02,102.510002,10.84,76.0
1979-11-05,101.82,10.85,76.0
1979-11-06,101.199997,10.85,76.0
1979-11-07,99.870003,11.0,76.0
1979-11-08,100.300003,10.96,76.0
1979-11-09,101.510002,10.68,76.0
1979-11-12,103.510002,10.68,76.0
1979-11-13,102.940002,10.63,76.0
1979-11-14,103.389999,10.75,76.0
1979-11-15,104.129997,10.62,76.0
1979-11-16,103.790001,10.77,76.0
1979-11-19,104.230003,10.8,76.0
1979-11-20,103.690002,10.78,76.0
1979-11-21,103.889999,10.73,76.0
1979-11-23,104.669998,10.51,76.0
1979-11-26,106.800003,10.37,76.0
1979-11-27,106.379997,10.24,76.0
1979-11-28,106.769997,10.37,76.0
1979-11-29,106.809998,10.34,76.0
1979-11-30,106.160004,10.38,76.0
1979-12-03,105.830002,10.44,76.9
1979-12-04,106.790001,10.32,76.9
1979-12-05,107.25,10.27,76.9
1979-12-06,108.0,10.13,76.9
1979-12-07,107.519997,10.3,76.9
1979-12-10,107.669998,10.27,76.9
1979-12-11,107.489998,10.46,76.9
1979-12-12,107.519997,10.58,76.9
1979-12-13,107.669998,10.51,76.9
1979-12-14,108.919998,10.45,76.9
1979-12-17,109.330002,10.42,76.9
1979-12-18,108.300003,10.34,76.9
1979-12-19,108.199997,10.33,76.9
1979-12-20,108.260002,10.38,76.9
1979-12-21,107.589996,10.39,76.9
1979-12-24,107.660004,10.45,76.9
1979-12-26,107.779999,10.48,76.9
1979-12-27,107.959999,10.46,76.9
1979-12-28,107.839996,10.41,76.9
1979-12-31,107.940002,10.33,76.9
1980-01-02,105.760002,10.5,78.0
1980-01-03,105.220001,10.6,78.0
1980-01-04,106.519997,10.66,78.0
1980-01-07,106.809998,10.63,78.0
1980-01-08,108.949997,10.57,78.0
1980-01-09,109.050003,10.58,78.0
1980-01-10,109.889999,10.51,78.0
1980-01-11,109.919998,10.68,78.0
1980-01-14,110.379997,10.7,78.0
1980-01-15,111.139999,10.65,78.0
1980-01-16,111.050003,10.65,78.0
1980-01-17,110.699997,10.71,78.0
1980-01-18,111.07,10.82,78.0
1980-01-21,112.099998,10.96,78.0
1980-01-22,111.510002,10.85,78.0
1980-01-23,113.440002,10.82,78.0
1980-01-24,113.699997,11.01,78.0
1980-01-25,113.610001,11.1,78.0
1980-01-28,114.849998,11.15,78.0
1980-01-29,114.07,11.21,78.0
1980-01-30,115.199997,11.16,78.0
1980-01-31,114.160004,11.13,78.0
1980-02-01,115.120003,11.29,79.0
1980-02-04,114.370003,11.4,79.0
1980-02-05,114.660004,11.73,79.0
1980-02-06,115.720001,11.92,79.0
1980-02-07,116.279999,11.71,79.0
1980-02-08,117.949997,11.8,79.0
1980-02-11,117.120003,12.01,79.0
1980-02-12,117.900002,12.01,79.0
1980-02-13,118.440002,11.86,79.0
1980-02-14,116.720001,11.97,79.0
1980-02-15,115.410004,12.2,79.0
1980-02-19,114.599998,12.85,79.0
1980-02-20,116.470001,12.84,79.0
1980-02-21,115.279999,13.22,79.0
1980-02-22,115.040001,13.06,79.0
1980-02-25,113.330002,13.27,79.0
1980-02-26,113.980003,13.65,79.0
1980-02-27,112.379997,13.46,79.0
1980-02-28,112.349998,12.92,79.0
1980-02-29,113.660004,12.72,79.0
1980-03-03,112.5,12.79,80.1
1980-03-04,112.779999,12.91,80.1
1980-03-05,111.129997,13.03,80.1
1980-03-06,108.650002,13.13,80.1
1980-03-07,106.900002,12.86,80.1
1980-03-10,106.510002,12.63,80.1
1980-03-11,107.779999,12.41,80.1
1980-03-12,106.870003,12.62,80.1
1980-03-13,105.620003,12.5,80.1
1980-03-14,105.43,12.52,80.1
1980-03-17,102.260002,12.58,80.1
1980-03-18,104.099998,12.4,80.1
1980-03-19,104.309998,12.35,80.1
1980-03-20,103.120003,12.62,80.1
1980-03-21,102.309998,12.75,80.1
1980-03-24,99.279999,13.17,80.1
1980-03-25,99.190002,13.1,80.1
1980-03-26,98.68,13.03,80.1
1980-03-27,98.220001,12.97,80.1
1980-03-28,100.68,12.72,80.1
1980-03-31,102.089996,12.64,80.1
1980-04-01,102.18,12.69,80.9
1980-04-02,102.68,12.63,80.9
1980-04-03,102.150002,12.52,80.9
1980-04-07,100.190002,12.13,80.9
1980-04-08,101.199997,12.21,80.9
1980-04-09,103.110001,12.06,80.9
1980-04-10,104.080002,12.06,80.9
1980-04-11,103.790001,11.79,80.9
1980-04-14,102.839996,11.62,80.9
1980-04-15,102.629997,11.57,80.9
1980-04-16,101.540001,10.9,80.9
1980-04-17,101.050003,11.13,80.9
1980-04-18,100.550003,11.05,80.9
1980-04-21,99.800003,10.9,80.9
1980-04-22,103.43,10.82,80.9
1980-04-23,103.730003,10.89,80.9
1980-04-24,104.400002,10.96,80.9
1980-04-25,105.160004,10.95,80.9
1980-04-28,105.639999,10.63,80.9
1980-04-29,105.860001,10.67,80.9
1980-04-30,106.290001,10.76,80.9
1980-05-01,105.459999,10.57,81.7
1980-05-02,105.580002,10.24,81.7
1980-05-05,106.379997,10.18,81.7
1980-05-06,106.25,9.8,81.7
1980-05-07,107.18,9.96,81.7
1980-05-08,106.129997,10.18,81.7
1980-05-09,104.720001,10.3,81.7
1980-05-12,104.779999,10.3,81.7
1980-05-13,106.300003,10.13,81.7
1980-05-14,106.849998,10.14,81.7
1980-05-15,106.989998,10.31,81.7
1980-05-16,107.349998,10.37,81.7
1980-05-19,107.669998,10.53,81.7
1980-05-20,107.620003,10.22,81.7
1980-05-21,107.720001,10.08,81.7
1980-05-22,109.010002,10.1,81.7
1980-05-23,110.620003,9.85,81.7
1980-05-27,111.400002,9.96,81.7
1980-05-28,112.059998,10.1,81.7
1980-05-29,110.269997,10.24,81.7
1980-05-30,111.239998,10.25,81.7
1980-06-02,110.760002,10.31,82.5
1980-06-03,110.510002,10.16,82.5
1980-06-04,112.610001,10.07,82.5
1980-06-05,112.779999,10.02,82.5
1980-06-06,113.199997,9.81,82.5
1980-06-09,113.709999,9.73,82.5
1980-06-10,114.660004,9.83,82.5
1980-06-11,116.019997,9.7,82.5
1980-06-12,115.519997,9.53,82.5
1980-06-13,115.809998,9.51,82.5
1980-06-16,116.089996,9.47,82.5
1980-06-17,116.029999,9.49,82.5
1980-06-18,116.260002,9.56,82.5
1980-06-19,114.660004,9.56,82.5
1980-06-20,114.059998,9.49,82.5
1980-06-23,114.510002,9.63,82.5
1980-06-24,115.139999,9.68,82.5
1980-06-25,116.720001,9.79,82.5
1980-06-26,116.190002,9.87,82.5
1980-06-27,116.0,10.04,82.5
1980-06-30,114.239998,10.09,82.5
1980-07-01,114.93,10.13,82.6
1980-07-02,115.68,10.19,82.6
1980-07-03,117.459999,10.01,82.6
1980-07-07,118.290001,10.2,82.6
1980-07-08,117.839996,10.09,82.6
1980-07-09,117.980003,10.14,82.6
1980-07-10,116.949997,10.21,82.6
1980-07-11,117.839996,10.28,82.6
1980-07-14,120.010002,10.33,82.6
1980-07-15,119.300003,10.17,82.6
1980-07-16,119.629997,10.07,82.6
1980-07-17,121.440002,10.21,82.6
1980-07-18,122.040001,10.2,82.6
1980-07-21,122.510002,10.13,82.6
1980-07-22,122.190002,10.18,82.6
1980-07-23,121.93,10.12,82.6
1980-07-24,121.790001,10.24,82.6
1980-07-25,120.779999,10.35,82.6
1980-07-28,121.43,10.46,82.6
1980-07-29,122.400002,10.45,82.6
1980-07-30,122.230003,10.53,82.6
1980-07-31,121.669998,10.76,82.6
1980-08-01,121.209999,10.76,83.2
1980-08-04,120.980003,10.69,83.2
1980-08-05,120.739998,10.7,83.2
1980-08-06,121.550003,10.8,83.2
1980-08-07,123.300003,10.71,83.2
1980-08-08,123.610001,10.87,83.2
1980-08-11,124.779999,11.03,83.2
1980-08-12,123.790001,10.98,83.2
1980-08-13,123.279999,10.89,83.2
1980-08-14,125.25,10.9,83.2
1980-08-15,125.720001,10.86,83.2
1980-08-18,123.389999,11.13,83.2
1980-08-19,122.599998,11.24,83.2
1980-08-20,123.769997,11.22,83.2
1980-08-21,125.459999,11.3,83.2
1980-08-22,126.019997,11.13,83.2
1980-08-25,125.160004,11.4,83.2
1980-08-26,124.839996,11.42,83.2
1980-08-27,123.519997,11.67,83.2
1980-08-28,122.080002,11.89,83.2
1980-08-29,122.379997,11.55,83.2
1980-09-02,123.739998,11.32,83.9
1980-09-03,126.120003,11.08,83.9
1980-09-04,125.419998,11.16,83.9
1980-09-05,124.879997,11.21,83.9
1980-09-08,123.309998,11.29,83.9
1980-09-09,124.07,11.19,83.9
1980-09-10,124.809998,11.14,83.9
1980-09-11,125.660004,11.32,83.9
1980-09-12,125.540001,11.37,83.9
1980-09-15,125.669998,11.62,83.9
1980-09-16,126.739998,11.52,83.9
1980-09-17,128.869995,11.57,83.9
1980-09-18,128.399994,11.53,83.9
1980-09-19,129.25,11.33,83.9
1980-09-22,130.399994,11.69,83.9
1980-09-23,129.429993,11.76,83.9
1980-09-24,130.369995,11.75,83.9
1980-09-25,128.720001,11.91,83.9
1980-09-26,126.349998,11.99,83.9
1980-09-29,123.540001,12.07,83.9
1980-09-30,125.459999,11.86,83.9
1980-10-01,127.129997,11.78,84.7
1980-10-02,128.089996,11.83,84.7
1980-10-03,129.330002,11.4,84.7
1980-10-06,131.729996,11.35,84.7
1980-10-07,131.0,11.43,84.7
1980-10-08,131.649994,11.51,84.7
1980-10-09,131.039993,11.39,84.7
1980-10-10,130.289993,11.44,84.7
1980-10-13,132.029999,11.44,84.7
1980-10-14,132.020004,11.37,84.7
1980-10-15,133.699997,11.29,84.7
1980-10-16,132.220001,11.47,84.7
1980-10-17,131.520004,11.62,84.7
1980-10-20,132.610001,11.64,84.7
1980-10-21,131.839996,11.7,84.7
1980-10-22,131.919998,11.88,84.7
1980-10-23,129.529999,11.82,84.7
1980-10-24,129.850006,11.74,84.7
1980-10-27,127.879997,12.13,84.7
1980-10-28,128.050003,12.32,84.7
1980-10-29,127.910004,12.48,84.7
1980-10-30,126.290001,12.48,84.7
1980-10-31,127.470001,12.46,84.7
1980-11-03,129.039993,12.46,85.6
1980-11-05,131.330002,12.61,85.6
1980-11-06,128.910004,13.04,85.6
1980-11-07,129.179993,12.66,85.6
1980-11-10,129.479996,12.78,85.6
1980-11-11,131.259995,12.78,85.6
1980-11-12,134.589996,12.47,85.6
1980-11-13,136.490005,12.49,85.6
1980-11-14,137.149994,12.79,85.6
1980-11-17,137.75,12.95,85.6
1980-11-18,139.699997,12.62,85.6
1980-11-19,139.059998,12.51,85.6
1980-11-20,140.399994,12.59,85.6
1980-11-21,139.110001,12.8,85.6
1980-11-24,138.309998,12.76,85.6
1980-11-25,139.330002,12.74,85.6
1980-11-26,140.169998,12.65,85.6
1980-11-28,140.520004,12.72,85.6
1980-12-01,137.210007,12.92,86.4
1980-12-02,136.970001,12.95,86.4
1980-12-03,136.710007,12.92,86.4
1980-12-04,136.479996,12.91,86.4
1980-12-05,134.029999,12.85,86.4
1980-12-08,130.610001,12.91,86.4
1980-12-09,130.479996,13.1,86.4
1980-12-10,128.259995,13.15,86.4
1980-12-11,127.360001,13.57,86.4
1980-12-12,129.229996,13.21,86.4
1980-12-15,129.449997,13.25,86.4
1980-12-16,130.600006,13.51,86.4
1980-12-17,132.889999,13.28,86.4
1980-12-18,133.0,13.22,86.4
1980-12-19,133.699997,12.64,86.4
1980-12-22,135.779999,12.14,86.4
1980-12-23,135.300003,12.35,86.4
1980-12-24,135.880005,12.42,86.4
1980-12-26,136.570007,12.25,86.4
1980-12-29,135.029999,12.2,86.4
1980-12-30,135.330002,12.39,86.4
1980-12-31,135.759995,12.43,86.4
1981-01-02,136.339996,12.42,87.2
1981-01-05,137.970001,12.15,87.2
1981-01-06,138.119995,12.11,87.2
1981-01-07,135.080002,12.38,87.2
1981-01-08,133.059998,12.35,87.2
1981-01-09,133.479996,12.57,87.2
1981-01-12,133.520004,12.45,87.2
1981-01-13,133.289993,12.53,87.2
1981-01-14,133.470001,12.53,87.2
1981-01-15,134.220001,12.62,87.2
1981-01-16,134.770004,12.53,87.2
1981-01-19,134.369995,12.64,87.2
1981-01-20,131.649994,12.5,87.2
1981-01-21,131.360001,12.77,87.2
1981-01-22,130.259995,12.87,87.2
1981-01-23,130.229996,12.84,87.2
1981-01-26,129.839996,12.7,87.2
1981-01-27,131.119995,12.73,87.2
1981-01-28,130.339996,12.77,87.2
1981-01-29,130.240005,12.8,87.2
1981-01-30,129.550003,12.68,87.2
1981-02-02,126.910004,12.86,88.0
1981-02-03,128.460007,12.98,88.0
1981-02-04,128.589996,12.86,88.0
1981-02-05,129.630005,12.95,88.0
1981-02-06,130.600006,13.09,88.0
1981-02-09,129.270004,13.21,88.0
1981-02-10,129.240005,13.27,88.0
1981-02-11,128.240005,13.42,88.0
1981-02-12,127.480003,13.42,88.0
1981-02-13,126.980003,13.65,88.0
1981-02-17,127.809998,13.33,88.0
1981-02-18,128.479996,13.3,88.0
1981-02-19,126.610001,13.09,88.0
1981-02-20,126.580002,12.9,88.0
1981-02-23,127.349998,13.19,88.0
1981-02-24,127.389999,13.21,88.0
1981-02-25,128.520004,13.29,88.0
1981-02-26,130.100006,13.47,88.0
1981-02-27,131.270004,13.43,88.0
1981-03-02,132.009995,13.62,88.6
1981-03-03,130.559998,13.43,88.6
1981-03-04,130.860001,13.45,88.6
1981-03-05,129.929993,13.43,88.6
1981-03-06,129.850006,13.2,88.6
1981-03-09,131.119995,13.09,88.6
1981-03-10,130.460007,13.08,88.6
1981-03-11,129.949997,13.12,88.6
1981-03-12,133.190002,13.03,88.6
1981-03-13,133.110001,12.86,88.6
1981-03-16,134.679993,12.85,88.6
1981-03-17,133.919998,12.68,88.6
1981-03-18,134.220001,12.58,88.6
1981-03-19,133.460007,12.67,88.6
1981-03-20,134.080002,12.77,88.6
1981-03-23,135.690002,13.13,88.6
1981-03-24,134.669998,13.3,88.6
1981-03-25,137.110001,13.21,88.6
1981-03-26,136.270004,13.34,88.6
1981-03-27,134.649994,13.36,88.6
1981-03-30,134.279999,13.22,88.6
1981-03-31,136.0,13.13,88.6
1981-04-01,136.570007,13.14,89.1
1981-04-02,136.320007,13.25,89.1
1981-04-03,135.490005,13.4,89.1
1981-04-06,133.929993,13.74,89.1
1981-04-07,133.910004,13.41,89.1
1981-04-08,134.309998,13.61,89.1
1981-04-09,134.669998,13.45,89.1
1981-04-10,134.509995,13.59,89.1
1981-04-13,133.149994,13.68,89.1
1981-04-14,132.679993,13.58,89.1
1981-04-15,134.169998,13.74,89.1
1981-04-16,134.699997,13.79,89.1
1981-04-20,135.449997,13.69,89.1
1981-04-21,134.229996,13.73,89.1
1981-04-22,134.139999,13.78,89.1
1981-04-23,133.940002,13.8,89.1
1981-04-24,135.139999,13.88,89.1
1981-04-27,135.479996,13.92,89.1
1981-04-28,134.330002,13.93,89.1
1981-04-29,133.050003,14.05,89.1
1981-04-30,132.809998,14.11,89.1
1981-05-01,132.720001,14.05,89.7
1981-05-04,130.669998,14.47,89.7
1981-05-05,130.320007,14.69,89.7
1981-05-06,130.779999,14.56,89.7
1981-05-07,131.669998,14.33,89.7
1981-05-08,131.660004,14.23,89.7
1981-05-11,129.710007,14.34,89.7
1981-05-12,130.720001,14.46,89.7
1981-05-13,130.550003,14.49,89.7
1981-05-14,131.279999,14.24,89.7
1981-05-15,132.169998,14.07,89.7
1981-05-18,132.539993,13.8,89.7
1981-05-19,132.089996,13.95,89.7
1981-05-20,132.0,14.0,89.7
1981-05-21,131.75,14.05,89.7
1981-05-22,131.330002,13.82,89.7
1981-05-26,132.770004,13.67,89.7
1981-05-27,133.770004,13.71,89.7
1981-05-28,133.449997,13.56,89.7
1981-05-29,132.589996,13.5,89.7
1981-06-01,132.410004,13.46,90.5
1981-06-02,130.619995,13.58,90.5
1981-06-03,130.710007,13.55,90.5
1981-06-04,130.960007,13.51,90.5
1981-06-05,132.220001,13.56,90.5
1981-06-08,132.240005,13.36,90.5
1981-06-09,131.970001,13.37,90.5
1981-06-10,132.320007,13.31,90.5
1981-06-11,133.75,13.32,90.5
1981-06-12,133.490005,13.35,90.5
1981-06-15,133.610001,13.09,90.5
1981-06-16,132.149994,13.08,90.5
1981-06-17,133.320007,13.23,90.5
1981-06-18,131.639999,13.57,90.5
1981-06-19,132.270004,13.46,90.5
1981-06-22,131.949997,13.44,90.5
1981-06-23,133.350006,13.56,90.5
1981-06-24,132.660004,13.66,90.5
1981-06-25,132.809998,13.7,90.5
1981-06-26,132.559998,13.69,90.5
1981-06-29,131.889999,13.68,90.5
1981-06-30,131.210007,13.86,90.5
1981-07-01,129.770004,14.04,91.5
1981-07-02,128.639999,13.95,91.5
1981-07-06,127.370003,13.81,91.5
1981-07-07,128.240005,14.04,91.5
1981-07-08,128.320007,14.11,91.5
1981-07-09,129.300003,14.12,91.5
1981-07-10,129.369995,13.94,91.5
1981-07-13,129.639999,13.99,91.5
1981-07-14,129.649994,14.15,91.5
1981-07-15,130.229996,14.07,91.5
1981-07-16,130.339996,14.11,91.5
1981-07-17,130.759995,14.09,91.5
1981-07-20,128.720001,14.59,91.5
1981-07-21,128.339996,14.61,91.5
1981-07-22,127.129997,14.63,91.5
1981-07-23,127.400002,14.57,91.5
1981-07-24,128.460007,14.41,91.5
1981-07-27,129.899994,14.43,91.5
1981-07-28,129.139999,14.53,91.5
1981-07-29,129.160004,14.61,91.5
1981-07-30,130.009995,14.71,91.5
1981-07-31,130.919998,14.67,91.5
1981-08-03,130.479996,14.95,92.2
1981-08-04,131.179993,14.95,92.2
1981-08-05,132.669998,14.91,92.2
1981-08-06,132.639999,14.86,92.2
1981-08-07,131.75,14.83,92.2
1981-08-10,132.539993,14.65,92.2
1981-08-11,133.850006,14.4,92.2
1981-08-12,133.399994,14.61,92.2
1981-08-13,133.509995,14.65,92.2
1981-08-14,132.490005,14.74,92.2
1981-08-17,131.220001,14.71,92.2
1981-08-18,130.110001,14.79,92.2
1981-08-19,130.490005,14.77,92.2
1981-08-20,130.690002,14.89,92.2
1981-08-21,129.229996,14.97,92.2
1981-08-24,125.5,15.32,92.2
1981-08-25,125.129997,15.35,92.2
1981-08-26,124.959999,15.31,92.2
1981-08-27,123.510002,15.36,92.2
1981-08-28,124.080002,15.25,92.2
1981-08-31,122.790001,15.41,92.2
1981-09-01,123.019997,15.41,93.1
1981-09-02,123.489998,15.4,93.1
1981-09-03,121.239998,15.48,93.1
1981-09-04,120.07,15.51,93.1
1981-09-08,117.980003,15.59,93.1
1981-09-09,118.400002,15.53,93.1
1981-09-10,120.139999,15.3,93.1
1981-09-11,121.610001,15.05,93.1
1981-09-14,120.660004,15.2,93.1
1981-09-15,119.769997,15.08,93.1
1981-09-16,118.870003,15.11,93.1
1981-09-17,117.150002,14.95,93.1
1981-09-18,116.260002,14.91,93.1
1981-09-21,117.239998,14.78,93.1
1981-09-22,116.68,15.03,93.1
1981-09-23,115.650002,15.23,93.1
1981-09-24,115.010002,15.31,93.1
1981-09-25,112.769997,15.68,93.1
1981-09-28,115.529999,15.65,93.1
1981-09-29,115.940002,15.76,93.1
1981-09-30,116.18,15.84,93.1
1981-10-01,117.080002,15.75,93.4
1981-10-02,119.360001,15.41,93.4
1981-10-05,119.510002,15.19,93.4
1981-10-06,119.389999,15.14,93.4
1981-10-07,121.309998,15.04,93.4
1981-10-08,122.309998,15.0,93.4
1981-10-09,121.449997,14.73,93.4
1981-10-12,121.209999,14.73,93.4
1981-10-13,120.779999,14.83,93.4
1981-10-14,118.800003,14.87,93.4
1981-10-15,119.709999,14.88,93.4
1981-10-16,119.190002,14.94,93.4
1981-10-19,118.980003,14.95,93.4
1981-10-20,120.279999,15.09,93.4
1981-10-21,120.099998,15.34,93.4
1981-10-22,119.639999,15.38,93.4
1981-10-23,118.599998,15.3,93.4
1981-10-26,118.160004,15.6,93.4
1981-10-27,119.290001,15.54,93.4
1981-10-28,119.449997,15.44,93.4
1981-10-29,119.059998,15.06,93.4
1981-10-30,121.889999,14.63,93.4
1981-11-02,124.199997,14.57,93.8
1981-11-03,124.800003,14.57,93.8
1981-11-04,124.739998,14.18,93.8
1981-11-05,123.540001,14.19,93.8
1981-11-06,122.669998,13.94,93.8
1981-11-09,123.290001,13.39,93.8
1981-11-10,122.699997,13.4,93.8
1981-11-11,122.919998,13.4,93.8
1981-11-12,123.190002,13.19,93.8
1981-11-13,121.669998,13.18,93.8
1981-11-16,120.239998,13.07,93.8
1981-11-17,121.150002,13.18,93.8
1981-11-18,120.260002,13.0,93.8
1981-11-19,120.709999,13.04,93.8
1981-11-20,121.709999,13.14,93.8
1981-11-23,121.599998,13.44,93.8
1981-11-24,123.510002,13.13,93.8
1981-11-25,124.050003,12.98,93.8
1981-11-27,125.089996,12.92,93.8
1981-11-30,126.349998,13.13,93.8
1981-12-01,126.099998,13.37,94.1
1981-12-02,124.690002,13.49,94.1
1981-12-03,125.120003,13.45,94.1
1981-12-04,126.260002,13.15,94.1
1981-12-07,125.190002,13.5,94.1
1981-12-08,124.82,13.5,94.1
1981-12-09,125.480003,13.64,94.1
1981-12-10,125.709999,13.8,94.1
1981-12-11,124.93,13.84,94.1
1981-12-14,122.779999,13.62,94.1
1981-12-15,122.989998,13.55,94.1
1981-12-16,122.419998,13.53,94.1
1981-12-17,123.120003,13.71,94.1
1981-12-18,124.0,13.51,94.1
1981-12-21,123.339996,13.83,94.1
1981-12-22,122.879997,14.02,94.1
1981-12-23,122.309998,14.14,94.1
1981-12-24,122.540001,14.01,94.1
1981-12-28,122.269997,14.01,94.1
1981-12-29,121.669998,14.12,94.1
1981-12-30,122.300003,14.17,94.1
1981-12-31,122.550003,13.98,94.1
1982-01-04,122.739998,14.19,94.4
1982-01-05,120.050003,14.44,94.4
1982-01-06,119.18,14.59,94.4
1982-01-07,118.93,14.63,94.4
1982-01-08,119.550003,14.48,94.4
1982-01-11,116.779999,14.81,94.4
1982-01-12,116.300003,14.62,94.4
1982-01-13,114.879997,14.83,94.4
1982-01-14,115.540001,14.7,94.4
1982-01-15,116.330002,14.82,94.4
1982-01-18,117.220001,14.75,94.4
1982-01-19,115.970001,14.8,94.4
1982-01-20,115.269997,14.81,94.4
1982-01-21,115.75,14.62,94.4
1982-01-22,115.379997,14.69,94.4
1982-01-25,115.410004,14.62,94.4
1982-01-26,115.190002,14.54,94.4
1982-01-27,115.739998,14.51,94.4
1982-01-28,118.919998,14.29,94.4
1982-01-29,120.400002,14.14,94.4
1982-02-01,117.779999,14.58,94.7
1982-02-02,118.010002,14.47,94.7
1982-02-03,116.480003,14.69,94.7
1982-02-04,116.419998,14.76,94.7
1982-02-05,117.260002,14.65,94.7
1982-02-08,114.629997,14.88,94.7
1982-02-09,113.68,14.95,94.7
1982-02-10,114.660004,14.81,94.7
1982-02-11,114.43,14.71,94.7
1982-02-12,114.379997,14.71,94.7
1982-02-16,114.059998,14.53,94.7
1982-02-17,113.690002,14.5,94.7
1982-02-18,113.82,14.28,94.7
1982-02-19,113.220001,14.24,94.7
1982-02-22,111.589996,13.87,94.7
1982-02-23,111.510002,13.93,94.7
1982-02-24,113.470001,13.87,94.7
1982-02-25,113.209999,13.91,94.7
1982-02-26,113.110001,14.03,94.7
1982-03-01,113.309998,13.85,94.7
1982-03-02,112.68,13.74,94.7
1982-03-03,110.919998,13.69,94.7
1982-03-04,109.879997,13.61,94.7
1982-03-05,109.339996,13.59,94.7
1982-03-08,107.339996,13.67,94.7
1982-03-09,108.830002,13.69,94.7
1982-03-10,109.410004,13.73,94.7
1982-03-11,109.360001,13.95,94.7
1982-03-12,108.610001,13.97,94.7
1982-03-15,109.449997,13.96,94.7
1982-03-16,109.279999,13.91,94.7
1982-03-17,109.080002,13.88,94.7
1982-03-18,110.300003,13.87,94.7
1982-03-19,110.610001,13.89,94.7
1982-03-22,112.769997,13.74,94.7
1982-03-23,113.550003,13.72,94.7
1982-03-24,112.970001,13.91,94.7
1982-03-25,113.209999,13.9,94.7
1982-03-26,111.940002,14.01,94.7
1982-03-29,112.300003,14.16,94.7
1982-03-30,112.269997,14.19,94.7
1982-03-31,111.959999,14.18,94.7
1982-04-01,113.790001,14.1,95.0
1982-04-02,115.120003,14.1,95.0
1982-04-05,114.730003,14.16,95.0
1982-04-06,115.360001,14.18,95.0
1982-04-07,115.459999,14.18,95.0
1982-04-08,116.220001,13.98,95.0
1982-04-12,116.0,13.83,95.0
1982-04-13,115.989998,13.83,95.0
1982-04-14,115.830002,13.95,95.0
1982-04-15,116.349998,13.91,95.0
1982-04-16,116.809998,13.71,95.0
1982-04-19,116.699997,13.66,95.0
1982-04-20,115.440002,13.72,95.0
1982-04-21,115.720001,13.69,95.0
1982-04-22,117.190002,13.71,95.0
1982-04-23,118.639999,13.69,95.0
1982-04-26,119.260002,13.7,95.0
1982-04-27,118.0,13.7,95.0
1982-04-28,117.260002,13.77,95.0
1982-04-29,116.139999,13.87,95.0
1982-04-30,116.440002,13.87,95.0
1982-05-03,116.82,13.95,95.9
1982-05-04,117.459999,13.87,95.9
1982-05-05,117.669998,13.8,95.9
1982-05-06,118.68,13.54,95.9
1982-05-07,119.470001,13.48,95.9
1982-05-10,118.379997,13.49,95.9
1982-05-11,119.419998,13.46,95.9
1982-05-12,119.169998,13.59,95.9
1982-05-13,118.220001,13.62,95.9
1982-05-14,118.010002,13.48,95.9
1982-05-17,116.709999,13.57,95.9
1982-05-18,115.839996,13.6,95.9
1982-05-19,114.889999,13.64,95.9
1982-05-20,114.589996,13.53,95.9
1982-05-21,114.889999,13.52,95.9
1982-05-24,114.790001,13.58,95.9
1982-05-25,114.400002,13.62,95.9
1982-05-26,113.110001,13.68,95.9
1982-05-27,112.660004,13.72,95.9
1982-05-28,111.879997,13.71,95.9
1982-06-01,111.68,13.93,97.0
1982-06-02,112.040001,13.86,97.0
1982-06-03,111.860001,13.9,97.0
1982-06-04,110.089996,13.98,97.0
1982-06-07,110.120003,13.94,97.0
